Date,Call_Amount,Call_WACR,Call_Min,Call_Max,Triparty_Amount,Triparty_WACR,MarketRepo_Amount,MarketRepo_WACR,Overnight_Total,MSF_Amount,MSF_Rate,SDF_Amount,SDF_Rate
2022-09-28,13574.74,5.514398,3.8,5.75,443073.15,5.6513,155403.3,5.5784,612101.19,24669.0,5.65,81138.0,5.15
2022-09-29,13834.63,5.548756,3.8,5.75,456159.2,5.6507,153875.96,5.5733,623869.79,34027.0,5.65,75443.0,5.15
2022-09-30,471.5,4.907264,4.3,5.65,3856.0,5.524096,1998.44,5.9,6325.94,18179.0,6.15,111274.0,5.65
2022-10-01,1129.0,5.720195,5.0,6.0,18807.05,5.6561,110.0,5.6,20046.05,42161.0,6.15,114711.0,5.65
2022-10-02,0.0,,0.0,0.0,0.0,,0.0,,0.0,21.0,6.15,9220.0,5.65
2022-10-03,12550.14,5.768539,4.1,5.85,410381.25,5.6546,144297.57,5.5789,567228.96,220.0,6.15,177611.0,5.65
2022-10-04,10756.81,5.75215,4.8,5.9,407830.6,5.6374,129882.96,5.4981,548790.37,323.0,6.15,204461.0,5.65
2022-10-05,0.0,,0.0,0.0,0.0,,0.0,,0.0,1275.0,6.15,15971.0,5.65
2022-10-06,11331.88,5.730867,4.7,5.9,399347.0,5.6467,151964.2,5.5713,562693.08,423.0,6.15,178401.0,5.65
2022-10-07,10608.96,5.836508,4.75,6.25,388398.25,5.9342,152681.82,5.7819,551689.03,1636.0,6.15,87646.0,5.65
2022-10-09,0.0,,0.0,0.0,0.0,,0.0,,0.0,885.0,6.15,3038.0,5.65
2022-10-10,11773.81,6.018669,4.85,6.25,430514.4,6.1307,137957.62,5.9949,580245.83,21173.0,6.15,57930.0,5.65
2022-10-11,9947.19,6.111446,4.85,6.25,428949.7,6.1446,147780.16,6.0804,586677.05,5510.0,6.15,62843.0,5.65
2022-10-12,10639.83,6.12626,4.2,6.25,441013.05,6.1417,143998.34,6.0905,597823.22,22436.0,6.15,61323.0,5.65
2022-10-13,11256.45,6.11738,4.2,6.25,430635.2,6.1435,154339.78,6.0794,596231.43,4673.0,6.15,48144.0,5.65
2022-10-14,490.0,5.888367,5.0,6.15,6269.65,5.996874,0.0,,9650.65,13358.0,6.15,49430.0,5.65
2022-10-15,146.0,5.223288,5.0,5.55,22128.9,5.8838,15.75,5.6,22290.65,407.0,6.15,29893.0,5.65
2022-10-16,0.0,,0.0,0.0,0.0,,0.0,,0.0,12005.0,6.15,3877.0,5.65
2022-10-17,8820.4,6.146897,4.2,6.25,463844.65,6.1157,135528.47,6.0997,608193.52,4301.0,6.15,62862.0,5.65
2022-10-18,11305.75,6.161264,4.2,6.25,457581.45,6.0709,151098.87,6.0878,620111.07,1574.0,6.15,77607.0,5.65
2022-10-19,10856.06,6.090943,4.2,6.2,456321.3,6.0033,139056.46,5.9603,606308.82,1412.0,6.15,53879.0,5.65
2022-10-20,12460.11,6.132854,4.25,6.25,424362.05,6.1414,141258.68,6.0499,578080.84,20028.0,6.15,52170.0,5.65
2022-10-21,11819.67,6.204868,4.25,6.31,448723.15,6.1525,146245.54,6.1115,606788.36,51134.0,6.15,80645.0,5.65
2022-10-24,0.0,,0.0,0.0,0.0,,0.0,,0.0,6016.0,6.15,12156.0,5.65
2022-10-25,10057.27,6.170585,4.25,6.25,453875.2,6.1543,143599.76,6.1319,608626.23,51885.0,6.15,56161.0,5.65
2022-10-26,0.0,,0.0,0.0,0.0,,0.0,,0.0,733.0,6.15,25809.0,5.65
2022-10-27,12666.91,6.146132,4.1,6.25,461406.3,6.154,163133.74,6.141,637861.95,21331.0,6.15,69409.0,5.65
2022-10-28,355.5,5.746976,5.25,6.25,6911.6,6.098962,0.0,,7888.1,21623.0,6.15,60602.0,5.65
2022-10-29,94.0,5.731649,5.25,6.1,7996.35,6.152,154.0,6.0,8244.35,16187.0,6.15,18400.0,5.65
2022-10-30,0.0,,0.0,0.0,0.0,,0.0,,0.0,1174.0,6.15,2887.0,5.65
2022-10-31,13639.27,6.21251,5.0,6.25,451455.3,6.1276,148548.89,6.1019,613643.46,1662.0,6.15,84768.0,5.65
2022-11-01,11325.56,6.130138,4.0,6.25,452242.05,5.8971,142718.88,5.9676,606286.49,351.0,6.15,126959.0,5.65
2022-11-02,13241.06,5.928837,4.1,6.0,417223.0,5.6551,140655.1,5.7084,571344.16,537.0,6.15,189956.0,5.65
2022-11-03,12620.96,5.78561,4.1,5.9,402965.35,5.585,129686.12,5.5784,545312.43,473.0,6.15,190489.0,5.65
2022-11-04,1058.75,5.665256,5.1,5.9,6607.95,5.534991,0.0,,7691.7,574.0,6.15,143335.0,5.65
2022-11-05,325.4,5.885719,5.2,6.15,7376.1,6.0531,38.0,5.85,7739.5,3426.0,6.15,14500.0,5.65
2022-11-06,0.0,,0.0,0.0,0.0,,0.0,,0.0,366.0,6.15,2586.0,5.65
2022-11-07,12008.31,5.829135,4.75,5.95,418103.7,5.7663,143098.43,5.6763,573210.44,553.0,6.15,67723.0,5.65
2022-11-08,0.0,,0.0,0.0,0.0,,0.0,,0.0,7423.0,6.15,13880.0,5.65
2022-11-09,12933.35,5.918327,4.1,6.05,421201.6,5.8888,151340.61,5.8261,585545.56,552.0,6.15,102762.0,5.65
2022-11-10,12050.35,5.887916,4.1,5.95,416070.45,5.7381,150728.51,5.7725,578874.31,465.0,6.15,122825.0,5.65
2022-11-11,12216.18,5.872829,4.1,5.95,416816.5,5.6793,138497.5,5.6874,567555.18,366.0,6.15,137723.0,5.65
2022-11-13,0.0,,0.0,0.0,0.0,,0.0,,0.0,7.0,6.15,1950.0,5.65
2022-11-14,13942.41,5.829607,4.1,5.9,394807.85,5.676,136795.17,5.6872,547212.43,2495.0,6.15,140412.0,5.65
2022-11-15,11815.69,5.823208,4.1,5.9,400668.35,5.6768,148445.11,5.6874,561004.15,245.0,6.15,151934.0,5.65
2022-11-16,11978.69,5.828916,4.1,5.9,382526.5,5.6606,139497.98,5.6708,534043.17,83.0,6.15,154901.0,5.65
2022-11-17,11206.24,5.836827,4.75,5.9,402261.05,5.6624,127436.79,5.6765,540953.17,109.0,6.15,168921.0,5.65
2022-11-18,221.6,5.378845,5.1,5.9,5600.35,5.52962,0.0,,7557.85,3250.0,6.15,91107.0,5.65
2022-11-19,245.9,5.614294,5.1,5.9,7913.35,5.7781,20.0,5.65,8179.25,2664.0,6.15,17829.0,5.65
2022-11-20,0.0,,0.0,0.0,0.0,,0.0,,0.0,429.0,6.15,2668.0,5.65
2022-11-21,14332.65,6.063932,4.2,6.3,403414.4,6.0854,156306.22,6.0054,574123.17,15736.0,6.15,53653.0,5.65
2022-11-22,12503.42,6.173975,4.15,6.3,430815.75,6.1515,141316.67,6.1163,584685.84,15921.0,6.15,46359.0,5.65
2022-11-23,11086.71,6.188237,4.15,6.3,422998.35,6.1523,138070.32,6.1444,572180.38,15177.0,6.15,53213.0,5.65
2022-11-24,9806.14,6.145029,4.15,6.3,442905.0,6.1451,144031.06,6.1394,596797.2,4264.0,6.15,50071.0,5.65
2022-11-25,10001.4,6.122225,4.3,6.2,422498.35,6.1146,150921.11,6.1028,583485.86,2386.0,6.15,74736.0,5.65
2022-11-27,0.0,,0.0,0.0,0.0,,0.0,,0.0,46.0,6.15,3623.0,5.65
2022-11-28,9470.38,6.092435,4.3,6.2,414847.7,5.9677,153093.82,6.0326,577446.9,237.0,6.15,81851.0,5.65
2022-11-29,9901.49,5.984282,4.3,6.1,404195.3,5.7284,144367.39,5.8159,558519.18,375.0,6.15,109695.0,5.65
2022-11-30,9995.98,5.824488,4.15,5.9,360895.2,5.6576,132419.76,5.6858,503310.94,4222.0,6.15,175896.0,5.65
2022-12-01,10116.77,5.762239,4.3,5.85,368951.7,5.6326,126513.22,5.649,505676.69,0.0,6.15,220379.0,5.65
2022-12-02,227.7,5.491195,5.15,5.65,1822.05,5.277651,0.0,,2154.75,987.0,6.15,246265.0,5.65
2022-12-03,133.7,5.389117,5.15,5.55,7900.65,5.7246,31.0,5.65,8065.35,563.0,6.15,13987.0,5.65
2022-12-04,0.0,,0.0,0.0,0.0,,0.0,,0.0,7.0,6.15,3257.0,5.65
2022-12-05,11208.7,5.761367,4.5,5.8,350133.65,5.6241,130051.55,5.6515,491538.9,518.0,6.15,227361.0,5.65
2022-12-06,8545.95,5.759516,4.15,5.8,356801.35,5.6497,133516.29,5.6553,498968.59,7.0,6.15,158653.0,5.65
2022-12-07,9737.25,6.074857,4.3,6.15,326774.5,5.9686,135726.69,5.9945,472333.44,13.0,6.5,229671.0,6.0
2022-12-08,9217.38000000001,6.090631,4.3,6.15,338445.25,5.9801,124551.08,5.9759,472358.71,29.0,6.5,208605.0,6.0
2022-12-09,10243.49,6.096248,4.3,6.18,357872.6,5.9901,132221.0,5.8368,500357.09,5.0,6.5,219063.0,6.0
2022-12-11,0.0,,0.0,0.0,0.0,,0.0,,0.0,59.0,6.5,7336.0,6.0
2022-12-12,11235.14,6.079824,4.3,6.15,348440.45,5.9819,124532.77,5.9705,484803.36,35.0,6.5,204788.0,6.0
2022-12-13,10708.9,6.084497,4.3,6.2,344865.65,5.9739,122008.04,5.9941,477642.59,2969.0,6.5,208870.0,6.0
2022-12-14,10717.11,6.096505,4.4,6.15,351156.55,5.9837,123192.05,6.0106,485240.71,215.0,6.5,177306.0,6.0
2022-12-15,10625.65,6.196193,4.3,6.4,369411.15,6.172,135020.09,6.2265,515156.89,39.0,6.5,162303.0,6.0
2022-12-16,1282.35,6.318532,5.1,6.5,1218.0,6.105898,952.36,6.084,3452.71,21103.0,6.5,65736.0,6.0
2022-12-17,133.85,5.814886,5.1,6.1,8657.3,6.136,124.46,6.0989,8915.61,930.0,6.5,17563.0,6.0
2022-12-18,0.0,,0.0,0.0,0.0,,0.0,,0.0,5.0,6.5,2432.0,6.0
2022-12-19,13622.14,6.503567,4.3,6.6,425033.85,6.4775,154898.17,6.4515,594627.16,5645.0,6.5,54697.0,6.0
2022-12-20,10096.03,6.494485,4.3,6.6,405263.8,6.3899,138507.69,6.4613,554017.52,7091.0,6.5,69829.0,6.0
2022-12-21,10308.01,6.445642,4.3,6.6,401508.3,6.4276,152231.44,6.4243,564081.75,2449.0,6.5,46987.0,6.0
2022-12-22,10309.51,6.499205,4.3,6.6,412126.25,6.463,145189.82,6.4752,567810.58,937.0,6.5,59487.0,6.0
2022-12-23,10870.06,6.460594,4.3,6.55,397532.35,6.389,159348.83,6.3837,567751.24,2101.0,6.5,61426.0,6.0
2022-12-25,0.0,,0.0,0.0,0.0,,0.0,,0.0,25.0,6.5,3066.0,6.0
2022-12-26,10139.91,6.46336,4.3,6.55,405808.4,6.3392,145577.73,6.3783,561551.04,406.0,6.5,75574.0,6.0
2022-12-27,10857.47,6.310702,4.3,6.4,407476.2,6.2441,150278.95,6.2582,568672.62,279.0,6.5,82556.0,6.0
2022-12-28,11399.77,6.290242,4.3,6.5,393718.45,6.2598,149109.68,6.25,554252.9,8901.0,6.5,98806.0,6.0
2022-12-29,13374.55,6.36,4.3,6.6,407818.35,6.36,147441.92,6.29,568784.82,5440.0,6.5,86536.0,6.0
2022-12-30,1996.65,6.341467,5.15,6.65,9057.15,6.39516,0.0,,11053.8,33224.0,6.5,120779.0,6.0
2022-12-31,294.8,5.974584,5.15,6.2,19473.1,5.9784,255.0,5.95,20022.9,269.0,6.5,50364.0,6.0
2023-01-01,0.0,,0.0,0.0,0.0,,0.0,,0.0,330.0,6.5,4439.0,6.0
2023-01-02,10819.84,6.157655,4.3,6.25,403659.5,6.0147,130779.35,6.0768,545313.69,5765.0,6.5,156759.0,6.0
2023-01-03,10241.74,6.09874,4.3,6.15,391368.55,5.9787,112578.62,6.0021,514223.91,234.0,6.5,210253.0,6.0
2023-01-04,11638.99,6.058887,4.3,6.1,380653.55,5.9673,116319.58,5.9843,508612.12,232.0,6.5,221208.0,6.0
2023-01-05,11503.39,6.064558,4.3,6.1,373121.75,5.9686,117112.18,5.9879,501990.888,281.0,6.5,231057.0,6.0
2023-01-06,245.55,5.67081,5.15,5.95,3415.0,5.917963,0.0,,3660.55,2471.0,6.5,145762.0,6.0
2023-01-07,259.05,5.743003,5.15,6.05,12145.1,6.2282,82.0,5.9683,12486.15,2723.0,6.5,14405.0,6.0
2023-01-08,0.0,,0.0,0.0,0.0,,0.0,,0.0,19.0,6.5,5380.0,6.0
2023-01-09,10481.54,6.059318,4.4,6.12,372027.35,5.9985,125192.76,6.015,507851.65,423.0,6.5,146067.0,6.0
2023-01-10,8992.83,6.061954,4.55,6.12,370285.1,5.9896,119788.91,6.0057,499096.84,780.0,6.5,148168.0,6.0
2023-01-11,9497.17,6.064545,4.55,6.12,362373.2,5.9712,122380.44,5.9956,494290.81,378.0,6.5,161316.0,6.0
2023-01-12,11160.69,6.066013,4.55,6.15,367624.8,5.9694,128044.81,5.9902,506830.3,274.0,6.5,170804.0,6.0
2023-01-13,12293.39,6.207716,4.55,6.3,356706.2,6.1314,145592.28,6.1356,514591.87,1685.0,6.5,114671.0,6.0
2023-01-15,0.0,,0.0,0.0,0.0,,0.0,,0.0,29.0,6.5,3671.0,6.0
2023-01-16,13871.58,6.119668,4.55,6.2,365482.35,6.0486,138747.24,6.0647,518136.17,412.0,6.5,75675.0,6.0
2023-01-17,13727.08,6.289647,4.55,6.4,394368.2,6.1829,129923.01,6.2286,539394.29,365.0,6.5,85866.0,6.0
2023-01-18,13793.53,6.206621,4.55,6.25,373365.35,6.0285,129940.7,6.1138,517099.58,431.0,6.5,105597.0,6.0
2023-01-19,14401.86,6.082713,4.55,6.2,364209.75,6.0106,131966.32,6.048,510652.93,1090.0,6.5,104254.0,6.0
2023-01-20,935.8,6.127332,5.15,6.3,5463.5,6.006473,0.0,,8592.3,2149.0,6.5,34184.0,6.0
2023-01-21,647.85,5.919758,5.15,6.0,11021.3,6.1678,66.0,6.03,11735.15,2038.0,6.5,19728.0,6.0
2023-01-22,0.0,,0.0,0.0,0.0,,0.0,,0.0,78.0,6.5,3217.0,6.0
2023-01-23,16377.92,6.432095,4.55,6.55,385861.0,6.433,129089.53,6.4127,531876.45,6423.0,6.5,51009.0,6.0
2023-01-24,14351.82,6.455219,4.55,6.55,395948.0,6.4779,129387.46,6.4624,542669.28,3417.0,6.5,47007.0,6.0
2023-01-25,12417.73,6.456942,4.55,6.55,404851.35,6.458,140336.46,6.47,559131.54,4311.0,6.5,82397.0,6.0
2023-01-26,0.0,,0.0,0.0,0.0,,0.0,,0.0,2299.0,6.5,9871.0,6.0
2023-01-27,16279.12,6.435941,4.55,6.6,392417.7,6.4264,162348.7,6.4568,573803.52,27370.0,6.5,69337.0,6.0
2023-01-29,0.0,,0.0,0.0,0.0,,0.0,,0.0,33.0,6.5,3082.0,6.0
2023-01-30,16764.18,6.471595,4.55,6.6,403094.4,6.4863,149226.89,6.5017,570394.47,8514.0,6.5,70183.0,6.0
2023-01-31,14468.99,6.44738,4.55,6.55,397029.15,6.4237,149254.14,6.4857,562363.28,2797.0,6.5,69518.0,6.0
2023-02-01,12823.56,6.258397,4.55,6.35,385015.05,6.1387,153939.7,6.2975,553728.31,2083.0,6.5,84118.0,6.0
2023-02-02,15861.62,6.095179,4.6,6.15,366640.75,5.9978,163203.28,6.1081,545740.65,2124.0,6.5,117318.0,6.0
2023-02-03,435.55,5.775422,5.35,6.0,1574.5,5.839258,0.0,,2045.05,684.0,6.5,101061.0,6.0
2023-02-04,310.85,5.701229,5.15,6.0,7994.2,6.0987,72.0,5.9644,8377.05,1902.0,6.5,21996.0,6.0
2023-02-05,0.0,,0.0,0.0,0.0,,0.0,,0.0,23.0,6.5,5777.0,6.0
2023-02-06,14562.25,6.084325,4.75,6.15,383494.8,6.0195,173729.71,6.0741,571931.76,784.0,6.5,103392.0,6.0
2023-02-07,14717.2,6.112215,4.7,6.17,375956.65,6.0407,167240.15,6.141,557969.0,4102.0,6.5,94084.0,6.0
2023-02-08,11642.08,6.393209,4.55,6.8,373191.3,6.3966,173939.76,6.4174,558818.14,8038.0,6.75,57577.0,6.25
2023-02-09,14919.51,6.710796,4.55,6.8,379697.6,6.7113,165776.26,6.6679,560738.37,8706.0,6.75,59043.0,6.25
2023-02-10,10943.0,6.608781,4.55,6.7,381269.95,6.5434,165912.83,6.5608,558656.78,888.0,6.75,129379.0,6.25
2023-02-12,0.0,,0.0,0.0,0.0,,0.0,,0.0,11.0,6.75,3355.0,6.25
2023-02-13,12234.74,6.485404,4.55,6.6,370946.65,6.3383,164260.67,6.4664,547442.06,720.0,6.75,92422.0,6.25
2023-02-14,14820.26,6.384533,4.55,6.45,390371.15,6.2761,153052.48,6.3503,558243.89,1996.0,6.75,90336.0,6.25
2023-02-15,13901.63,6.321569,4.55,6.4,380827.95,6.2518,152101.84,6.3118,546959.988,702.0,6.75,122837.0,6.25
2023-02-16,13999.99,6.318912,4.55,6.35,381811.1,6.2384,150157.56,6.2931,547221.65,713.0,6.75,134132.0,6.25
2023-02-17,14906.16,6.325594,4.55,6.45,360769.75,6.3377,167170.36,6.3238,543953.27,967.0,6.75,126267.0,6.25
2023-02-19,0.0,,0.0,0.0,0.0,,0.0,,0.0,47.0,6.75,2696.0,6.25
2023-02-20,15945.4,6.613391,4.6,6.8,376654.6,6.5423,155787.1,6.5892,548462.1,3650.0,6.75,108858.0,6.25
2023-02-21,12697.64,6.584465,4.85,6.7,370091.6,6.5121,164040.07,6.521,546829.31,983.0,6.75,76053.0,6.25
2023-02-22,14624.06,6.637328,4.85,6.7,378880.05,6.5431,142887.3,6.5997,536391.41,817.0,6.75,98744.0,6.25
2023-02-23,15180.54,6.548209,4.6,6.6,390598.9,6.351,148577.48,6.4649,554431.92,741.0,6.75,117490.0,6.25
2023-02-24,16341.41,6.715335,4.5,6.8,384404.65,6.6792,160279.88,6.6295,562150.94,15233.0,6.75,84681.0,6.25
2023-02-26,0.0,,0.0,0.0,0.0,,0.0,,0.0,9.0,6.75,2841.0,6.25
2023-02-27,16300.98,6.670173,4.6,6.85,376743.1,6.6372,160540.21,6.6476,553584.29,1874.0,6.75,65660.0,6.25
2023-02-28,14843.98,6.652598,4.6,6.75,368152.95,6.5995,152597.43,6.6342,535594.36,3755.0,6.75,113466.0,6.25
2023-03-01,15877.64,6.364399,4.6,6.4,332300.05,6.2697,154974.13,6.3376,503151.82,3419.0,6.75,156869.0,6.25
2023-03-02,13998.53,6.338798,4.6,6.4,330032.55,6.235,144199.08,6.2792,488330.16,590.0,6.75,168206.0,6.25
2023-03-03,587.4,5.910168,5.15,6.25,1874.5,6.021883,0.0,,2761.9,597.0,6.75,147494.0,6.25
2023-03-04,547.5,5.72363,5.2,6.25,6718.1,6.2345,291.0,5.768,7556.6,5.0,6.75,44081.0,6.25
2023-03-05,0.0,,0.0,0.0,0.0,,0.0,,0.0,20.0,6.75,8518.0,6.25
2023-03-06,9166.16,6.315943,5.3,6.4,342813.4,6.26,151283.0,6.2951,503272.56,632.0,6.75,139898.0,6.25
2023-03-07,0.0,,0.0,0.0,0.0,,0.0,,0.0,2933.0,6.75,23389.0,6.25
2023-03-08,11472.1,6.353106,5.3,6.45,342844.25,6.3092,162522.48,6.3315,519098.83,1204.0,6.75,116209.0,6.25
2023-03-09,13528.25,6.354758,4.8,6.47,332695.9,6.3099,162795.21,6.3697,509147.928,620.0,6.75,141408.0,6.25
2023-03-10,13969.88,6.308851,4.8,6.4,314961.9,6.2444,154011.14,6.2979,482942.92,1453.0,6.75,190802.0,6.25
2023-03-12,0.0,,0.0,0.0,0.0,,0.0,,0.0,21.0,6.75,3574.0,6.25
2023-03-13,14566.6,6.341379,4.85,6.55,333714.85,6.2285,159196.55,6.2991,507478.0,434.0,6.75,189447.0,6.25
2023-03-14,14088.59,6.322821,4.85,6.4,320450.9,6.1833,159557.43,6.274,494131.92,477.0,6.75,220883.0,6.25
2023-03-15,15709.98,6.338433,4.85,6.42,317303.8,6.2883,162362.7,6.3799,495476.48,730.0,6.75,136008.0,6.25
2023-03-16,13418.32,6.517018,4.9,6.68,350106.3,6.6114,180541.19,6.6067,544065.81,8664.0,6.75,83383.0,6.25
2023-03-17,338.8,5.934711,5.5,6.2,2764.75,6.179832,0.0,,3103.55,3811.0,6.75,66641.0,6.25
2023-03-18,232.75,5.740687,5.3,6.3,5838.4,6.4143,265.67,6.0748,6336.82,799.0,6.75,24196.0,6.25
2023-03-19,0.0,,0.0,0.0,0.0,,0.0,,0.0,47.0,6.75,6449.0,6.25
2023-03-20,14050.81,6.677429,4.6,7.0,339430.8,6.6658,177523.53,6.7328,531080.14,505.0,6.75,108146.0,6.25
2023-03-21,13764.28,6.649877,4.85,6.9,332881.4,6.6477,163678.82,6.6868,510324.5,5699.0,6.75,79416.0,6.25
2023-03-22,0.0,,0.0,0.0,0.0,,0.0,,0.0,2634.0,6.75,39122.0,6.25
2023-03-23,14724.08,6.611329,4.6,7.0,316228.25,6.5002,170157.6,6.6627,501109.93,519.0,6.75,142307.0,6.25
2023-03-24,16510.89,6.542503,4.6,6.9,291673.45,6.5424,187017.74,6.5619,497357.08,28388.0,6.75,97952.0,6.25
2023-03-26,0.0,,0.0,0.0,0.0,,0.0,,0.0,146.0,6.75,3180.0,6.25
2023-03-27,14962.62,6.628633,4.6,6.8,314323.9,6.6956,182075.13,6.7079,511361.65,900.0,6.75,103238.0,6.25
2023-03-28,13893.0,6.674545,4.6,6.85,342985.0,6.6528,180965.46,6.781,540572.46,623.0,6.75,162609.0,6.25
2023-03-29,11801.43,6.716705,4.6,6.9,337165.3,6.7703,182154.33,6.9234,531246.06,23489.0,6.75,154737.0,6.25
2023-03-30,0.0,,0.0,0.0,0.0,,0.0,,0.0,9147.0,6.75,78265.0,6.25
2023-03-31,5979.84,7.372172,5.5,8.1,317234.05,6.9204,191436.77,7.4107,514650.66,31995.0,6.75,233723.0,6.25
2023-04-02,0.0,,0.0,0.0,0.0,,0.0,,0.0,417.0,6.75,38017.0,6.25
2023-04-03,14137.61,6.311612,4.6,6.4,302197.15,6.2565,201143.3,6.2948,517478.06,593.0,6.75,288182.0,6.25
2023-04-04,0.0,,0.0,0.0,0.0,,0.0,,0.0,1293.0,6.75,38536.0,6.25
2023-04-05,14181.39,6.261676,4.6,6.35,289016.5,6.232,196874.31,6.1479,500072.2,565.0,6.75,348213.0,6.25
2023-04-06,13832.75,6.396031,4.0,6.7,330316.95,6.3917,208679.08,6.4275,552828.78,646.0,6.75,145662.0,6.25
2023-04-09,0.0,,0.0,0.0,0.0,,0.0,,0.0,180.0,6.75,3704.0,6.25
2023-04-10,12859.46,6.317605,4.6,6.4,314922.85,6.2934,199458.48,6.3241,527260.79,1500.0,6.75,117861.0,6.25
2023-04-11,12770.41,6.314494,4.6,6.4,315191.65,6.2842,193115.33,6.365,521097.39,1578.0,6.75,124577.0,6.25
2023-04-12,11480.12,6.312215,4.6,6.4,290867.9,6.2659,194436.56,6.3662,497703.58,770.0,6.75,131447.0,6.25
2023-04-13,842.25,6.155076,5.5,6.4,2314.05,6.232066,0.0,,3156.3,2609.0,6.75,84765.0,6.25
2023-04-15,1230.1,6.145984,5.5,6.35,16073.5,6.2361,42.8,5.7067,17346.4,1206.0,6.75,39014.0,6.25
2023-04-16,0.0,,0.0,0.0,0.0,,0.0,,0.0,7.0,6.75,5390.0,6.25
2023-04-17,12526.07,6.428691,5.0,6.85,309434.5,6.5075,203095.63,6.4903,525056.2,3654.0,6.75,97890.0,6.25
2023-04-18,10404.09,6.566068,5.0,6.8,329236.55,6.5862,193903.14,6.6227,533578.78,980.0,6.75,102964.0,6.25
2023-04-19,12261.01,6.50675,4.95,6.65,319672.65,6.4215,185523.91,6.4943,517477.57,866.0,6.75,88710.0,6.25
2023-04-20,11391.85,6.553194,5.0,6.85,311905.35,6.553,198400.73,6.4985,521697.93,10178.0,6.75,60185.0,6.25
2023-04-21,10354.3,6.641035,5.0,6.8,320898.5,6.7095,190903.54,6.6067,522156.34,16945.0,6.75,81556.0,6.25
2023-04-23,0.0,,0.0,0.0,0.0,,0.0,,0.0,40.0,6.75,4083.0,6.25
2023-04-24,10677.43,6.645474,5.0,6.9,308961.4,6.7216,190050.35,6.6877,509867.748,11517.0,6.75,68679.0,6.25
2023-04-25,9968.34,6.700452,5.1,6.9,310956.6,6.7563,191096.76,6.704,512096.7,18900.0,6.75,89627.0,6.25
2023-04-26,9081.1,6.690786,5.1,6.9,334056.3,6.7545,179086.73,6.6915,522224.13,18940.0,6.75,72441.0,6.25
2023-04-27,10393.17,6.724903,5.1,6.9,294763.45,6.7557,192926.82,6.6982,498083.44,45777.0,6.75,99723.0,6.25
2023-04-28,752.8,6.358297,5.5,6.9,17438.9,6.707544,0.0,,18191.7,53399.0,6.75,106846.0,6.25
2023-04-29,425.0,6.201759,5.55,6.75,15469.7,6.7644,247.56,6.3939,16142.26,5739.0,6.75,23896.0,6.25
2023-05-01,0.0,,0.0,0.0,0.0,,0.0,,0.0,9836.0,6.75,30712.0,6.25
2023-05-02,12605.68,6.585343,5.1,6.8,313244.2,6.6167,197511.0,6.5567,523360.88,9167.0,6.75,76804.0,6.25
2023-05-03,11466.01,6.674326,5.1,6.85,313425.95,6.7231,182816.32,6.6561,507753.28,1542.0,6.75,83283.0,6.25
2023-05-04,2200.5,6.686219,5.5,6.95,4283.9,6.445946,48.0,6.0,6567.4,5412.0,6.75,80511.0,6.25
2023-05-06,923.8,6.63494,5.55,7.0,9226.2,6.8212,185.89,6.3885,10335.89,10726.0,6.75,12186.0,6.25
2023-05-07,0.0,,0.0,0.0,0.0,,0.0,,0.0,1649.0,6.75,6932.0,6.25
2023-05-08,11190.56,6.745425,4.9,6.85,291080.8,6.7569,197315.02,6.7606,501271.38,40973.0,6.75,84385.0,6.25
2023-05-09,9742.94,6.801213,4.9,6.9,290343.85,6.7676,181645.53,6.8233,481732.32,31193.0,6.75,81013.0,6.25
2023-05-10,8617.74,6.784934,4.9,6.95,280490.65,6.7644,188374.85,6.8178,477533.24,21873.0,6.75,84755.0,6.25
2023-05-11,11565.3,6.749086,5.15,6.9,278727.7,6.7596,189519.64,6.8017,479862.64,13344.0,6.75,75012.0,6.25
2023-05-12,14360.88,6.771229,5.15,7.0,278976.2,6.7569,190881.95,6.7866,485103.03,8708.0,6.75,63206.0,6.25
2023-05-14,0.0,,0.0,0.0,0.0,,0.0,,0.0,10.0,6.75,4014.0,6.25
2023-05-15,13796.93,6.773678,5.15,6.9,271262.45,6.7573,196170.65,6.8084,481358.598,17221.0,6.75,71206.0,6.25
2023-05-16,12572.64,6.760325,5.15,6.9,284319.8,6.7272,192822.37,6.8049,489879.81,18172.0,6.75,81446.0,6.25
2023-05-17,10140.79,6.501009,5.15,6.6,298654.5,6.4523,192228.73,6.5851,501049.02,930.0,6.75,90564.0,6.25
2023-05-18,11642.06,6.439294,5.15,6.55,282318.7,6.3178,187431.03,6.473,481391.79,906.0,6.75,96262.0,6.25
2023-05-19,1634.75,6.210873,5.6,6.45,4822.0,6.19671,0.0,,6491.75,3326.0,6.75,115515.0,6.25
2023-05-20,1661.3,6.232578,5.6,6.45,18525.45,6.2742,32.34,6.0,20219.09,112.0,6.75,40496.0,6.25
2023-05-21,0.0,,0.0,0.0,0.0,,0.0,,0.0,49.0,6.75,3627.0,6.25
2023-05-22,11126.44,6.370304,5.15,6.55,291625.95,6.3252,171696.5,6.397,474998.89,2261.0,6.75,112438.0,6.25
2023-05-23,11055.97,6.365286,5.15,6.55,296214.2,6.3081,175183.72,6.3921,482598.89,1139.0,6.75,107527.0,6.25
2023-05-24,10270.65,6.363468,5.15,6.55,302998.1,6.3048,165016.72,6.3871,478430.47,1006.0,6.75,112115.0,6.25
2023-05-25,10994.0,6.36433,5.15,6.45,293501.9,6.2845,172754.94,6.3547,477339.84,1366.0,6.75,143454.0,6.25
